dataset,seed,method,policy,test_n,test_positive,threshold,design,selection_note,calibration,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,ap,auc,brier,log_loss,ece_10,calibration_intercept,calibration_slope,relative_cost_ratio,cost_per_observation,normalized_cost,sensitivity_ci_low,sensitivity_ci_high,specificity_ci_low,specificity_ci_high,precision_ci_low,precision_ci_high,f2_ci_low,f2_ci_high,mcc_ci_low,mcc_ci_high,triad_score_ci_low,triad_score_ci_high,ap_ci_low,ap_ci_high,auc_ci_low,auc_ci_high,brier_ci_low,brier_ci_high,model_seed,horizon,target_region,source_n,target_n,feature_set
PONE2016_h1_target_Asia,20260728,HistGB,triad,96,48,0.912513662804852,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.7822909731466078,0.625,0.9791666666666666,0.967741935483871,0.759493670886076,0.872093023255814,0.672645739910314,0.6460415830634638,0.7339486965277799,0.8020833333333333,0.020833333333333332,0.3229166666666667,30.0,1.0,47.0,18.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,,,,0.5041666666666667,0.7395833333333334,0.9791666666666666,1.0,0.9635416666666666,1.0,0.5593607305936074,0.7797227443609023,0.5775359128420728,0.7634282630535739,0.6622856387195539,0.8258099100068735,0.939059268791274,0.9764993248697789,0.9171875,0.9680989583333334,0.07363008325843036,0.1314072291176675,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,HistGB,cost_1,96,48,0.6967375898246699,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.8640183897219884,0.8333333333333334,0.8958333333333334,0.8888888888888888,0.8602150537634409,0.8771929824561403,0.8438818565400844,0.7305950062660077,0.8170354314983949,0.8645833333333334,0.10416666666666667,0.46875,40.0,5.0,43.0,8.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,1.0,0.13541666666666666,0.13541666666666666,0.8333333333333334,0.9125,0.8208333333333333,0.9583333333333334,0.82405557967868,0.9563241106719368,0.8323580522750648,0.9209158239567014,0.6584762473333526,0.8718086861364517,0.7677156624456329,0.9135123314681144,0.9362042649514731,0.988627836560072,0.9104600694444445,0.9855902777777777,0.05063659711199161,0.14469305646851072,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,HistGB,cost_2,96,48,0.6967375898246699,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.8640183897219884,0.8333333333333334,0.8958333333333334,0.8888888888888888,0.8602150537634409,0.8771929824561403,0.8438818565400844,0.7305950062660077,0.8170354314983949,0.8645833333333334,0.10416666666666667,0.46875,40.0,5.0,43.0,8.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,2.0,0.21875,0.14583333333333334,0.7729166666666667,0.89375,0.85625,0.9541666666666667,0.8577922077922078,0.944957264957265,0.8012876953554919,0.8900414937759337,0.6750267429540526,0.7722090300391172,0.7781538889488818,0.8456273087940225,0.9338045405133056,0.9573911138462775,0.9013020833333333,0.9565538194444445,0.08688353305497719,0.12399059695913278,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,HistGB,cost_5,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,5.0,0.40625,0.13541666666666666,0.8979166666666667,0.975,0.4583333333333333,0.6541666666666666,0.6341906511532966,0.7230963824943081,0.8441720204536515,0.8849857944197567,0.44127508971980844,0.5722695619590118,0.5782919481378257,0.6955256820066734,0.9243245257883692,0.9746289372922256,0.9075520833333333,0.9672743055555556,0.08220107954469615,0.14855740436544454,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,HistGB,cost_10,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,10.0,0.5625,0.10227272727272728,0.8979166666666667,0.95625,0.36875,0.6395833333333334,0.5921791044776119,0.7184110970996217,0.8245846167194482,0.8776249740101584,0.3379162518880258,0.5815982811692771,0.4841963251045439,0.6990745959616816,0.929528858499532,0.9671381119568928,0.9078993055555555,0.957421875,0.0864660681120632,0.13336110347337893,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,HistGB,cost_20,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,20.0,0.875,0.08333333333333333,0.91875,0.9958333333333333,0.39791666666666664,0.5,0.6089411329137356,0.6647887323943662,0.8458935801041064,0.9056342896647079,0.3983788524974463,0.569460071914805,0.5296749574107725,0.6559813378526561,0.9126333494027964,0.9862020850617668,0.9030381944444443,0.9838107638888889,0.06412459123260715,0.1355619581503382,20260728,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,KELM_PBMSBAINGO,triad,96,48,0.6595128135436268,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.853149801226803,0.8125,0.8958333333333334,0.8863636363636364,0.8478260869565217,0.8705357142857143,0.826271186440678,0.7108057085060271,0.8027873090508576,0.8541666666666667,0.10416666666666667,0.4583333333333333,39.0,5.0,43.0,9.0,0.9340628862713302,0.9296874999999999,0.1231617273948108,0.3868985755889241,0.12334052996788612,-0.917188779813066,1.714553754523433,,,,0.6729166666666666,0.86875,0.81875,0.89375,0.7878048780487805,0.8852272727272728,0.6931330472103004,0.8701271186440678,0.4969797918683403,0.7460805708506028,0.6491920449436621,0.8283362040345705,0.8837663973941366,0.958134700506683,0.8802517361111111,0.9495659722222223,0.10884264968619699,0.15227811539126668,20260829,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,KELM_PBMSBAINGO,cost_1,96,48,0.6580391059160974,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.853149801226803,0.8125,0.8958333333333334,0.8863636363636364,0.8478260869565217,0.8705357142857143,0.826271186440678,0.7108057085060271,0.8027873090508576,0.8541666666666667,0.10416666666666667,0.4583333333333333,39.0,5.0,43.0,9.0,0.9340628862713302,0.9296874999999999,0.1231617273948108,0.3868985755889241,0.12334052996788612,-0.917188779813066,1.714553754523433,1.0,0.14583333333333334,0.14583333333333334,0.7145833333333333,0.8479166666666667,0.85625,0.9541666666666667,0.8335755059678256,0.9454761904761905,0.7360515021459227,0.8538630789207906,0.5812136548968726,0.7575074420790456,0.7095104564632063,0.8309865300542687,0.8779060782449676,0.9532203479460555,0.8580295138888889,0.9465711805555556,0.10528147412679746,0.16404726283743798,20260829,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,KELM_PBMSBAINGO,cost_2,96,48,0.41024819681289726,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.7557648811340439,0.9791666666666666,0.5833333333333334,0.7014925373134329,0.8173913043478261,0.7436708860759493,0.9073359073359073,0.6125299996854587,0.7046394048257746,0.78125,0.4166666666666667,0.6979166666666666,47.0,20.0,28.0,1.0,0.9340628862713302,0.9296874999999999,0.1231617273948108,0.3868985755889241,0.12334052996788612,-0.917188779813066,1.714553754523433,2.0,0.22916666666666666,0.1527777777777778,0.9791666666666666,1.0,0.5458333333333333,0.7041666666666667,0.6872921108742004,0.7713773681515617,0.907687587920146,0.9425505635324996,0.6097574601665855,0.7344668098721286,0.6924764193490339,0.8021103843169087,0.911784726737951,0.9633773978419762,0.9040798611111112,0.9614149305555555,0.0967292176301022,0.13844432125659975,20260829,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260728,KELM_PBMSBAINGO,cost_5,96,48,0.06325470078017312,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.25,1.0,0.0625,0.5161290322580645,0.6808510638297872,0.5714285714285714,0.8421052631578947,0.1796053020267749,0.22390633956822156,0.53125,0.9375,0.96875,48.0,45.0,3.0,0.0,0.9340628862713302,0.9296874999999999,0.1231617273948108,0.3868985755889241,0.12334052996788612,-0.917188779813066,1.714553754523433,5.0,0.46875,0.15625,1.0,1.0,0.041666666666666664,0.10208333333333333,0.5106382978723404,0.526899187768753,0.8391608391608392,0.8477579256457473,0.14586499149789456,0.2318146953280304,0.18249316773400426,0.287001101333602,0.9120816119017198,0.9732890742980125,0.9061197916666667,0.9706597222222222,0.08893169638800762,0.14242850285200634,20260829,1,Asia,342,96,V1-V10_financial_only
