dataset,seed,method,policy,test_n,test_positive,threshold,design,selection_note,calibration,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,fpr,predicted_positive_rate,tp,fp,tn,fn,ap,auc,brier,log_loss,ece_10,calibration_intercept,calibration_slope,relative_cost_ratio,cost_per_observation,normalized_cost,sensitivity_ci_low,sensitivity_ci_high,specificity_ci_low,specificity_ci_high,precision_ci_low,precision_ci_high,f2_ci_low,f2_ci_high,mcc_ci_low,mcc_ci_high,triad_score_ci_low,triad_score_ci_high,ap_ci_low,ap_ci_high,auc_ci_low,auc_ci_high,brier_ci_low,brier_ci_high,model_seed,horizon,target_region,source_n,target_n,feature_set
PONE2016_h1_target_Asia,20260729,HistGB,triad,96,48,0.912513662804852,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.7822909731466078,0.625,0.9791666666666666,0.967741935483871,0.759493670886076,0.872093023255814,0.672645739910314,0.6460415830634638,0.7339486965277799,0.8020833333333333,0.020833333333333332,0.3229166666666667,30.0,1.0,47.0,18.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,,,,0.5875,0.7041666666666667,0.91875,0.9791666666666666,0.8911764705882352,0.9710599078341013,0.6374003205973662,0.7441842491691785,0.603202626330703,0.7073769865008068,0.7058476164508551,0.7855024512210846,0.9209885796408981,0.9803611466154699,0.9109809027777779,0.9829861111111111,0.056001347902101276,0.12069692574285175,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,HistGB,cost_1,96,48,0.6967375898246699,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.8640183897219884,0.8333333333333334,0.8958333333333334,0.8888888888888888,0.8602150537634409,0.8771929824561403,0.8438818565400844,0.7305950062660077,0.8170354314983949,0.8645833333333334,0.10416666666666667,0.46875,40.0,5.0,43.0,8.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,1.0,0.13541666666666666,0.13541666666666666,0.7729166666666667,0.89375,0.85625,0.9541666666666667,0.8577922077922078,0.944957264957265,0.8012876953554919,0.8900414937759337,0.6750267429540526,0.7722090300391172,0.7781538889488818,0.8456273087940225,0.9338045405133056,0.9573911138462775,0.9013020833333333,0.9565538194444445,0.08688353305497719,0.12399059695913278,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,HistGB,cost_2,96,48,0.6967375898246699,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.8640183897219884,0.8333333333333334,0.8958333333333334,0.8888888888888888,0.8602150537634409,0.8771929824561403,0.8438818565400844,0.7305950062660077,0.8170354314983949,0.8645833333333334,0.10416666666666667,0.46875,40.0,5.0,43.0,8.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,2.0,0.21875,0.14583333333333334,0.75625,0.89375,0.8375,0.9333333333333333,0.8454901960784313,0.9293617021276596,0.7775574509697397,0.8859457206855237,0.6564158666433789,0.8097824875042262,0.7626317022256083,0.8712181243733524,0.9318363572102728,0.9679567389551975,0.9108940972222223,0.9552517361111111,0.07782338464830219,0.13549918572752312,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,HistGB,cost_5,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,5.0,0.40625,0.13541666666666666,0.9208333333333333,0.9791666666666666,0.41875,0.5395833333333333,0.613013698630137,0.6797101449275362,0.8367924528301887,0.8996984397535073,0.3927792173472966,0.5758779914196042,0.532928728668543,0.6716867478617491,0.9477562603326941,0.9828854551977838,0.9312065972222222,0.9788628472222222,0.06440190952555229,0.1062412758351429,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,HistGB,cost_10,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,10.0,0.5625,0.10227272727272728,0.91875,0.9958333333333333,0.39791666666666664,0.5,0.6089411329137356,0.6647887323943662,0.8458935801041064,0.9056342896647079,0.3983788524974463,0.569460071914805,0.5296749574107725,0.6559813378526561,0.9126333494027964,0.9862020850617668,0.9030381944444443,0.9838107638888889,0.06412459123260715,0.1355619581503382,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,HistGB,cost_20,96,48,0.09839109526294543,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",No metaheuristic; threshold and Platt calibration use calibration partition.,Platt_logistic_on_separate_calibration_partition,0.6846531968814576,0.9375,0.5,0.6521739130434783,0.7692307692307693,0.6944444444444444,0.8620689655172413,0.48653363279984113,0.6109674162707742,0.71875,0.5,0.71875,45.0,24.0,24.0,3.0,0.9494823313405836,0.9396701388888888,0.10313829883689467,0.3404948699175872,0.10136757739892482,0.011800200139581224,1.034502923305926,20.0,0.875,0.08333333333333333,0.8979166666666667,0.9791666666666666,0.3395833333333333,0.58125,0.5951652601969057,0.6874067164179104,0.8188920454545455,0.8929855983087922,0.34403997591533986,0.5650336226814662,0.4943288024915641,0.6720024251397224,0.9282756604509789,0.9840499525467359,0.90234375,0.9792534722222223,0.06651804658328632,0.15055525358915028,20260729,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,KELM_PBMSBAINGO,triad,96,48,0.8254899886031464,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.8116983224490899,0.6875,0.9583333333333334,0.9428571428571428,0.7951807228915663,0.8776595744680851,0.7268722466960352,0.6709076657921977,0.7617585725650113,0.8229166666666667,0.041666666666666664,0.3645833333333333,33.0,2.0,46.0,15.0,0.9391000653136915,0.9270833333333335,0.1198689304456509,0.41524763538594317,0.12847480340199913,-0.7549703650142967,0.9598340337258663,,,,0.6104166666666666,0.7270833333333333,0.8770833333333333,0.9791666666666666,0.8514864864864865,0.9693939393939394,0.6577068334710257,0.7610487878331577,0.5792518783353207,0.7036552179844616,0.7028713788150399,0.787523288405739,0.9030892309820201,0.9568923213038426,0.8854166666666667,0.9419270833333334,0.11680406591249702,0.15116511395782042,20260830,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,KELM_PBMSBAINGO,cost_1,96,48,0.5067739801672204,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.8267972847076845,0.9375,0.7291666666666666,0.7758620689655172,0.8490566037735849,0.8035714285714286,0.9,0.681622916547688,0.7752600809286553,0.8333333333333333,0.2708333333333333,0.6041666666666666,45.0,13.0,35.0,3.0,0.9391000653136915,0.9270833333333335,0.1198689304456509,0.41524763538594317,0.12847480340199913,-0.7549703650142967,0.9598340337258663,1.0,0.16666666666666666,0.16666666666666666,0.91875,0.9583333333333334,0.6479166666666667,0.80625,0.7309133489461358,0.8316746411483253,0.8873199030983042,0.9284181259450759,0.6284629674109399,0.7712382336398665,0.7321116925956406,0.8408524155874968,0.9061571552316657,0.9616044553078243,0.897265625,0.9516493055555554,0.09775754944891882,0.14228993421714764,20260830,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,KELM_PBMSBAINGO,cost_2,96,48,0.4460789130412394,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.7905694150420949,0.9375,0.6666666666666666,0.7377049180327869,0.8256880733944955,0.7705479452054794,0.8893280632411067,0.6276233002572172,0.7320257504980504,0.8020833333333333,0.3333333333333333,0.6354166666666666,45.0,16.0,32.0,3.0,0.9391000653136915,0.9270833333333335,0.1198689304456509,0.41524763538594317,0.12847480340199913,-0.7549703650142967,0.9598340337258663,2.0,0.22916666666666666,0.1527777777777778,0.9166666666666666,0.9375,0.56875,0.6833333333333333,0.685064935064935,0.7437670858392564,0.8698179979777553,0.885479388605836,0.543857794445758,0.6196013035885316,0.6620787503156995,0.7299463014430744,0.9124308516960349,0.9533077706725969,0.8968315972222222,0.93984375,0.11253877787602569,0.1449503530637412,20260830,1,Asia,342,96,V1-V10_financial_only
PONE2016_h1_target_Asia,20260729,KELM_PBMSBAINGO,cost_5,96,48,0.11453193573016528,"Same-horizon leave-one-region-out transfer; source regions=Europe,North America; target region=Asia; source-only fit/search/calibration; target labels untouched until final evaluation; V1-V10 financial ratios only.",Plain KELM; hyperparameters/features selected only on search partition.,Platt_logistic_on_separate_calibration_partition,0.42847841252506524,0.9791666666666666,0.1875,0.5465116279069767,0.7014925373134329,0.5994897959183674,0.8453237410071942,0.2727977357881894,0.36860924036809034,0.5833333333333333,0.8125,0.8958333333333334,47.0,39.0,9.0,1.0,0.9391000653136915,0.9270833333333335,0.1198689304456509,0.41524763538594317,0.12847480340199913,-0.7549703650142967,0.9598340337258663,5.0,0.4583333333333333,0.1527777777777778,0.9416666666666667,1.0,0.14791666666666667,0.24791666666666667,0.5249532210638868,0.5707563025210084,0.8126466568680539,0.8692512949301522,0.14777494025090043,0.37614187241752955,0.27309797649459466,0.4534490618015956,0.9330080516037746,0.9693228131007864,0.9123263888888887,0.9657552083333334,0.10748554838668059,0.1346476969290028,20260830,1,Asia,342,96,V1-V10_financial_only
