dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,ap,auc,feature_count,features,alpha
2year.arff,2,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5388710344919841,0.3583333333333333,0.810368349249659,0.0717863105175292,0.1196105702364394,0.0854531001589825,0.1992585727525486,0.0825524249138605,0.2883366432832284,0.5843508412914962,0.0750382914641088,0.6421924738517507,28.0,28.0,
2year.arff,2,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6871332582531168,0.55,0.8584583901773534,0.1372141372141372,0.2196339434276206,0.1614481409001956,0.3433922996878252,0.2178697077605416,0.46855394269575595,0.7042291950886768,0.2351998635922229,0.7258654502046384,6.0,6.0,
2year.arff,2,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6657359066536164,0.4916666666666666,0.9014324693042292,0.1695402298850574,0.2521367521367521,0.1951058201058201,0.3562801932367149,0.2403708114910676,0.4740548172347356,0.6965495679854479,0.2334480987784329,0.7207892792178261,,6.0,
2year.arff,2,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.699021599092747,0.5833333333333334,0.8376534788540245,0.1282051282051282,0.2102102102102102,0.1519097222222222,0.341130604288499,0.2134785492053505,0.4707371544112826,0.710493406093679,0.2407151812338819,0.767243633469759,9.0,9.0,
2year.arff,2,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7261048723045154,0.5833333333333334,0.9038199181446112,0.1988636363636363,0.2966101694915254,0.2290575916230366,0.4206730769230769,0.2964046398867977,0.5386349956864588,0.7435766257389722,0.4123016042493861,0.771573726693952,7.0,7.0,0.05
2year.arff,2,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6167013866312052,0.4916666666666666,0.7735334242837654,0.0816044260027662,0.1399762752075919,0.097941567065073,0.2452202826267664,0.1212250527502605,0.35857560832574714,0.632600045475216,0.0804700421999493,0.6879718053660755,22.0,22.0,
2year.arff,2,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5529747162709385,0.3583333333333333,0.8533424283765347,0.0909090909090909,0.1450252951096121,0.106858846918489,0.2256033578174186,0.1136808980673966,0.3263618214127856,0.6058378808549341,0.0894163749977928,0.6956173260572986,,,
2year.arff,2,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6178754913274058,0.5083333333333333,0.7510231923601637,0.0771175726927939,0.1339187705817782,0.0928745432399512,0.2399685287175452,0.1150353353496999,0.35281285465641465,0.6296782628467485,0.0760970835241612,0.6780383128694862,19.0,19.0,
2year.arff,3,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5012943682669967,0.3,0.8376534788540245,0.0703125,0.1139240506329113,0.0830258302583025,0.1814516129032258,0.071599165210206,0.2620381572653038,0.5688267394270122,0.0884116232800872,0.6373493633469759,17.0,17.0,
2year.arff,3,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6570467537109317,0.525,0.822305593451569,0.1078767123287671,0.1789772727272727,0.128257328990228,0.2960526315789473,0.1715952977211074,0.41998390129370816,0.6736527967257845,0.1491956635762,0.745475216007276,,,
2year.arff,3,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6359712362754415,0.4416666666666666,0.9157571623465212,0.1766666666666666,0.2523809523809524,0.2007575757575757,0.3397435897435897,0.2333303684786608,0.45528366798730874,0.6787119145065938,0.1760482270726407,0.7686022055479763,,,
2year.arff,3,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6188269499603839,0.4666666666666667,0.820600272851296,0.0962199312714776,0.1595441595441595,0.1143790849673202,0.263653483992467,0.1421177373818798,0.3789619218561199,0.6436334697589814,0.0927978561929095,0.711462596634834,,,
2year.arff,3,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.720450158654329,0.55,0.943724420190996,0.2857142857142857,0.376068376068376,0.3160919540229885,0.4641350210970464,0.3627853002065428,0.5731731721784932,0.746862210095498,0.4376142801340128,0.8426557526148248,,,
2year.arff,3,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5958230575949548,0.4583333333333333,0.774556616643929,0.0768156424581005,0.131578947368421,0.0921581769436997,0.229933110367893,0.106814551979535,0.33596059750267665,0.6164449749886312,0.1018604972398385,0.6357548885857207,20.0,20.0,
2year.arff,3,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6519071611771091,0.5916666666666667,0.718281036834925,0.0791527313266443,0.1396263520157325,0.0957389428263214,0.2578068264342774,0.132233401646394,0.38303420468236504,0.6549738517507958,0.1368208967538085,0.7150039790814007,,,
2year.arff,3,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6681713351764146,0.55,0.8117326057298773,0.1067961165048543,0.1788617886178861,0.1273148148148148,0.3005464480874317,0.1749466933461983,0.4274583512464977,0.6808663028649387,0.1040962170755833,0.7293343565256936,13.0,13.0,
2year.arff,3,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5370403583727632,0.3416666666666667,0.8441336971350614,0.0823293172690763,0.1326860841423948,0.0970643939393939,0.2096114519427402,0.0977223828435658,0.30432383306681027,0.592900181900864,0.0829036376401566,0.62518758526603,32.0,32.0,
2year.arff,3,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7294186045626532,0.575,0.9253069577080492,0.2395833333333333,0.3382352941176471,0.2712264150943396,0.44921875,0.3326165735692599,0.5614346157748611,0.7501534788540245,0.4330936089432323,0.8218451568894951,15.0,15.0,
2year.arff,3,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7314283931565674,0.5833333333333334,0.9171214188267396,0.2236421725239616,0.3233256351039261,0.2551020408163265,0.4413619167717528,0.3206042230386978,0.5556111547524074,0.7502273760800364,0.433115129508861,0.8214756707594361,,15.0,
2year.arff,3,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.749033028303671,0.625,0.897680763983629,0.2,0.303030303030303,0.2314814814814814,0.4385964912280701,0.3094349065573876,0.5578581043129788,0.7613403819918145,0.4313690589928028,0.7990535470668486,12.0,12.0,
2year.arff,3,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7197594464506101,0.5333333333333333,0.971350613915416,0.4324324324324324,0.4776119402985074,0.449438202247191,0.5095541401273885,0.4566284152223911,0.6184613443248156,0.7523419736243747,0.5350151844187199,0.8368207139608914,18.0,18.0,0.05
2year.arff,3,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5751208426312876,0.4333333333333333,0.7633015006821282,0.0697050938337801,0.1200923787528868,0.0837628865979381,0.2120717781402936,0.0889270727534894,0.30868633432584386,0.5983174170077308,0.0597142976357245,0.619537289677126,18.0,18.0,
2year.arff,3,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7040554420529047,0.6416666666666667,0.7725102319236017,0.1034946236559139,0.1782407407407407,0.1243540051679586,0.3145424836601307,0.1874796386237393,0.45295592237621335,0.7070884492951341,0.1585305179819306,0.7765944747612551,,,
2year.arff,3,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5416487386405893,0.3833333333333333,0.7653478854024557,0.0626702997275204,0.1077283372365339,0.075261780104712,0.1894563426688632,0.067612029545363,0.2706988941493068,0.5743406093678946,0.0643045064453362,0.5956144838562983,13.0,13.0,
2year.arff,4,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.61690413676753,0.4166666666666667,0.9133697135061392,0.1644736842105263,0.2358490566037736,0.187125748502994,0.3188775510204081,0.2141851048011338,0.4335856264460565,0.665018190086403,0.1206343150992454,0.7166126648476582,19.0,19.0,
2year.arff,4,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6710682063077145,0.525,0.8577762619372442,0.13125,0.21,0.1544117647058823,0.328125,0.2043438173314456,0.45147282003538297,0.6913881309686221,0.2090232847506043,0.7541325602546612,,,
2year.arff,4,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.587481192794477,0.3583333333333333,0.9631650750341064,0.2847682119205298,0.3173431734317343,0.2969613259668508,0.340729001584786,0.2881304086453971,0.463296490463366,0.6607492041837199,0.2710163901233247,0.8055167121418826,,,
2year.arff,4,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.614388081647419,0.475,0.7946793997271487,0.08649468892261,0.1463414634146341,0.103410740203193,0.2502194907813871,0.1273814893099496,0.3636335638168806,0.6348396998635744,0.0910582869603729,0.6941706457480673,,,
2year.arff,4,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6486882030069049,0.425,0.9901091405184176,0.6375,0.51,0.5795454545454546,0.4553571428571428,0.5049699171467872,0.5967317816522678,0.7075545702592088,0.4881198861101427,0.8445259208731243,,,
2year.arff,4,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4784849184557771,0.275,0.832537517053206,0.0629770992366412,0.1024844720496894,0.0744584837545126,0.1643426294820717,0.0554215199804139,0.23324104574167986,0.553768758526603,0.0559719523003379,0.5759890859481582,5.0,5.0,
2year.arff,4,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6796847435494748,0.5833333333333334,0.7919508867667121,0.1029411764705882,0.175,0.1232394366197183,0.3017241379310345,0.1752754581375586,0.43262543746015814,0.6876421100500227,0.1116795784583692,0.7323783537971804,,,
2year.arff,4,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5392717370366541,0.3333333333333333,0.8724420190995907,0.0966183574879227,0.149812734082397,0.1126126126126126,0.2237136465324384,0.1167961141889363,0.32385298509595045,0.602887676216462,0.0850427623532122,0.6861385857207822,13.0,13.0,
2year.arff,4,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5633069221079839,0.4333333333333333,0.7322646657571623,0.062126642771804,0.1086729362591431,0.0749711649365628,0.1974183750949126,0.0721403253539981,0.28393750223158465,0.5827989995452478,0.0701836008283087,0.6219133697135061,18.0,18.0,
2year.arff,4,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6700403495550343,0.4583333333333333,0.9795361527967258,0.4782608695652174,0.4680851063829787,0.4741379310344827,0.4621848739495798,0.4469062147572676,0.5854270279597965,0.7189347430650296,0.4669384059435698,0.7774783992723966,11.0,11.0,
2year.arff,4,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6485764661697988,0.425,0.9897680763983628,0.6296296296296297,0.5074626865671642,0.5743243243243243,0.4545454545454545,0.5015151918623434,0.5952994597963378,0.7073840381991814,0.4689348485138819,0.7825375170532061,,11.0,
2year.arff,4,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6765748475440397,0.4666666666666667,0.980900409276944,0.5,0.4827586206896552,0.4929577464788732,0.4729729729729729,0.4626452001443118,0.5960644935689399,0.7237835379718054,0.4870199379365404,0.8344673715325147,6.0,6.0,
2year.arff,4,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7572298189029164,0.6,0.955661664392906,0.3564356435643564,0.4472049689440994,0.3879310344827586,0.5278592375366569,0.4343951089843439,0.6291875406731904,0.7778308321964529,0.5320656915653276,0.856286948613006,7.0,7.0,0.05
2year.arff,4,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6070161629651676,0.425,0.8669849931787176,0.1156462585034013,0.1818181818181818,0.1353503184713375,0.2768729641693811,0.1614025554195417,0.3903345304102071,0.6459924965893588,0.1040144448786182,0.7007702364711232,18.0,18.0,
2year.arff,4,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6360896556482722,0.4416666666666666,0.9160982264665756,0.177257525083612,0.2529832935560859,0.2013677811550152,0.3401797175866495,0.2339007572781218,0.45571091554340093,0.6788824465666212,0.2843929398676451,0.7772481809913596,,,
2year.arff,4,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6044001720594129,0.4083333333333333,0.8946111869031378,0.1368715083798882,0.205020920502092,0.157860824742268,0.29236276849642,0.1829765346060385,0.40583377294718753,0.6514722601182356,0.1227847679886843,0.7378097999090496,19.0,19.0,
2year.arff,5,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.3920538612290319,0.1666666666666666,0.922237380627558,0.0806451612903225,0.108695652173913,0.0899280575539568,0.1373626373626373,0.0632381699396825,0.21341433526204698,0.5444520236471123,0.0629283889715599,0.6439091632560254,12.0,12.0,
2year.arff,5,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4935233094140239,0.2666666666666666,0.9133697135061392,0.1118881118881118,0.1576354679802955,0.1265822784810126,0.2088772845953002,0.1200670316504049,0.30809149125099994,0.5900181900864029,0.1195570222180405,0.70337511368804,,,
2year.arff,5,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5589407249163245,0.3333333333333333,0.937244201909959,0.1785714285714285,0.2325581395348837,0.1968503937007874,0.2840909090909091,0.2016511163601094,0.39790315201245063,0.6352887676216462,0.1526412570597414,0.7616388130968622,,,
2year.arff,5,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5767198018771481,0.4,0.8315143246930423,0.088560885608856,0.1450151057401812,0.1048951048951049,0.2348336594911937,0.1177372722132774,0.33958453103580233,0.6157571623465212,0.086740285174527,0.6802708617553432,,,
2year.arff,5,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5607125736670293,0.3166666666666666,0.992837653478854,0.6440677966101694,0.4245810055865922,0.5337078651685393,0.3525046382189239,0.4368777805090438,0.5159570081056016,0.6547521600727604,0.4256548888633645,0.8464742496589359,,,
2year.arff,5,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5450853219318411,0.35,0.8489085948158254,0.0865979381443299,0.1388429752066115,0.1019417475728155,0.2176165803108808,0.1057407415416469,0.3155419527777909,0.5994542974079127,0.0758305195085703,0.6552538085493406,4.0,4.0,
2year.arff,5,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6694462291713243,0.6,0.7469304229195088,0.0884520884520884,0.1541755888650963,0.1066350710900474,0.2782071097372488,0.1524659092233078,0.40882243042406025,0.6734652114597544,0.1172676856213227,0.710644042746703,,,
2year.arff,5,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.3513114519109036,0.1333333333333333,0.9256480218281036,0.0683760683760683,0.0903954802259887,0.0757575757575757,0.1120448179271708,0.0430832968855155,0.17454115594388914,0.5294906775807185,0.0767959761271798,0.6606156207366984,6.0,6.0,
2year.arff,5,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6084799420911421,0.4833333333333333,0.7660300136425648,0.0779569892473118,0.1342592592592592,0.0936692506459948,0.2369281045751634,0.1128758033974663,0.34702795631096994,0.6246816734879491,0.067595292999016,0.6657656889495225,17.0,17.0,
2year.arff,5,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5606162561238182,0.3166666666666666,0.9924965893587996,0.6333333333333333,0.4222222222222222,0.5277777777777778,0.3518518518518518,0.4328167491356643,0.5142944181592652,0.654581628012733,0.414755006087855,0.810175079581628,9.0,9.0,
2year.arff,5,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5605199220297787,0.3166666666666666,0.9921555252387448,0.6229508196721312,0.4198895027624309,0.521978021978022,0.3512014787430684,0.4288525364851501,0.5126607040880327,0.6544110959527057,0.408429132324788,0.8039364483856298,,9.0,
2year.arff,5,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5605199220297787,0.3166666666666666,0.9921555252387448,0.6229508196721312,0.4198895027624309,0.521978021978022,0.3512014787430684,0.4288525364851501,0.5126607040880327,0.6544110959527057,0.3952571293213373,0.7886084583901775,4.0,4.0,
2year.arff,5,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7436023939152369,0.5666666666666667,0.9757844474761256,0.4892086330935252,0.525096525096525,0.5029585798816568,0.5492730210016155,0.5056564706806891,0.6539015636346921,0.7712255570713961,0.5200260802594311,0.8033992723965437,17.0,17.0,0.05
2year.arff,5,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.607928515938455,0.45,0.8212824010914052,0.0934256055363321,0.154727793696275,0.1110197368421052,0.2551984877126654,0.134564486925049,0.36774363400289717,0.6356412005457026,0.0834052808187926,0.6865080718508413,10.0,10.0,
2year.arff,5,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5606086514024602,0.3416666666666667,0.919849931787176,0.1485507246376811,0.207070707070707,0.1674836601307189,0.2711640211640211,0.1772179028094792,0.3818936126548711,0.6307582992269214,0.1448120937099092,0.7531036834924967,,,
2year.arff,5,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5388235631414544,0.375,0.7742155525238745,0.0636492220650636,0.1088270858524788,0.0763229308005427,0.18955349620893,0.068739373084256,0.2712478109432609,0.5746077762619373,0.0600307776270673,0.6456144838562983,10.0,10.0,
2year.arff,6,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6875426316932167,0.6,0.7878581173260573,0.1037463976945245,0.1769041769041769,0.1243093922651933,0.3066439522998296,0.1798431312465594,0.43970800612930927,0.6939290586630287,0.0966371359331035,0.7565114824920418,10.0,10.0,
2year.arff,6,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6176960669334457,0.45,0.8478854024556617,0.108,0.1741935483870967,0.1273584905660377,0.2755102040816326,0.1564215159211874,0.39079475013001563,0.6489427012278308,0.187691751155204,0.7611869031377899,,,
2year.arff,6,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7181663085584857,0.6833333333333333,0.754774897680764,0.1023720349563046,0.1780673181324647,0.1233453670276775,0.3200624512099922,0.1935307648936111,0.46387399074500535,0.7190541155070487,0.2188116736147321,0.7829453728967712,,,
2year.arff,6,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6465860779214874,0.5416666666666666,0.7718281036834925,0.0885558583106267,0.1522248243559719,0.106348167539267,0.2677100494233937,0.1425601555829168,0.39061623203918455,0.6567473851750796,0.1060241983677175,0.7218849477035016,,,
2year.arff,6,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.74854337859048,0.725,0.7728512960436562,0.1155378486055776,0.1993127147766323,0.1388888888888889,0.3527980535279805,0.2244425913637634,0.501010014403468,0.748925648021828,0.4028375987355808,0.8295375738972262,,,
2year.arff,6,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5437096359807312,0.3916666666666666,0.754774897680764,0.0613577023498694,0.1060948081264108,0.0738065326633165,0.1886035313001605,0.0656424024899063,0.2687238270103713,0.5732207821737153,0.0960429511693498,0.6590893587994543,7.0,7.0,
2year.arff,6,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6128317516236329,0.45,0.8345839017735335,0.1001855287569573,0.1638846737481032,0.1186291739894551,0.2649656526005888,0.1450415086970383,0.3790748239136104,0.6422919508867667,0.0913406239082326,0.6913568667576171,,,
2year.arff,6,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6288591632498283,0.5,0.7909276944065484,0.0891530460624071,0.1513240857503152,0.1066856330014224,0.2601908065915004,0.1363807008988829,0.37782141340899295,0.6454638472032742,0.0990153137152966,0.7220696907685312,15.0,15.0,
2year.arff,6,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6070934151627491,0.475,0.7759208731241474,0.0798319327731092,0.1366906474820144,0.095766129032258,0.2386934673366834,0.1151961691292291,0.34885880902278893,0.6254604365620737,0.0848366831996704,0.6745964074579354,28.0,28.0,
2year.arff,6,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7365591130159229,0.6666666666666666,0.8137789904502046,0.1277955271565495,0.2144772117962466,0.1524390243902439,0.3616636528028933,0.2312513693932945,0.500610370969235,0.7402228285584356,0.3913565941871252,0.7937968963165075,14.0,14.0,
2year.arff,6,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6861087560309366,0.525,0.8966575716234653,0.1721311475409836,0.2592592592592592,0.1988636363636363,0.3723404255319149,0.2522545232379135,0.4915204919101588,0.7108287858117326,0.3913565941871252,0.7937968963165076,,14.0,
2year.arff,6,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7251746273203031,0.625,0.8414051841746248,0.1388888888888889,0.2272727272727272,0.1644736842105263,0.3676470588235294,0.237535911792848,0.4998865972900525,0.7332025920873124,0.3850085287081577,0.7829368462937699,15.0,15.0,
2year.arff,6,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.703797033068663,0.5083333333333333,0.9744201909959072,0.4485294117647059,0.4765625,0.4593373493975903,0.4951298701298701,0.4547103556556326,0.6084289955534644,0.7413767621646203,0.4821638481136601,0.8567843337880856,4.0,4.0,0.05
2year.arff,6,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.1289893199325514,0.0166666666666666,0.9982946793997272,0.2857142857142857,0.0314960629921259,0.0675675675675675,0.0205338809034907,0.0607855857565985,0.10037742198161251,0.5074806730331969,0.0671135010122946,0.5405582082764893,23.0,23.0,
2year.arff,6,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7057710524920231,0.6333333333333333,0.786493860845839,0.1082621082621082,0.1849148418491484,0.1297814207650273,0.3214890016920473,0.1938834259899739,0.4587993452957532,0.7099135970895862,0.2465023167347502,0.799963051386994,,,
2year.arff,6,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.1289672836600864,0.0166666666666666,0.9979536152796724,0.25,0.03125,0.0657894736842105,0.0204918032786885,0.0555726409927053,0.09741071114890172,0.5073101409731696,0.082437657112555,0.6563267394270124,28.0,28.0,
2year.arff,7,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5776849250840767,0.4333333333333333,0.7701227830832197,0.071625344352617,0.1229314420803782,0.0859788359788359,0.2155887230514096,0.0928688763390562,0.3141116807856961,0.6017280582082765,0.0664646702709402,0.6337767166894044,23.0,23.0,
2year.arff,7,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.645175716623464,0.55,0.7568212824010914,0.0847240051347881,0.1468298109010011,0.1019777503090234,0.2621127879269261,0.1367696199440444,0.3846938309942826,0.6534106412005457,0.158081439925132,0.7046796839472489,,,
2year.arff,7,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.683753849690664,0.5666666666666667,0.8250341064120055,0.1170395869191049,0.1940085592011412,0.1391162029459901,0.3204524033930254,0.1939110668762206,0.449228590268173,0.6958503865393361,0.1668555476525349,0.7477461346066394,,,
2year.arff,7,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.631213993070297,0.55,0.7244201909959073,0.0755148741418764,0.1327967806841046,0.0912610619469026,0.2437223042836041,0.1179788107954871,0.36089905930684296,0.6372100954979536,0.1028492296326473,0.6773362892223738,,,
2year.arff,7,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5474578481471917,0.3083333333333333,0.9720327421555252,0.3109243697478991,0.309623430962343,0.3104026845637584,0.3088480801335559,0.2814936201506807,0.43858789680862686,0.6401830377444293,0.3141002813994774,0.7816848567530695,,,
2year.arff,7,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.419950678149491,0.2083333333333333,0.8465211459754434,0.0526315789473684,0.0840336134453781,0.0618811881188118,0.1308900523560209,0.0294090292234324,0.17309814783409658,0.5274272396543883,0.0580486847739856,0.5965353569804457,8.0,8.0,
2year.arff,7,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6649328009894998,0.5916666666666667,0.7472714870395635,0.0874384236453202,0.1523605150214592,0.1054038004750593,0.2747678018575851,0.149070271217987,0.4039387513227577,0.6694690768531151,0.1297361680162666,0.7033680081855389,,,
2year.arff,7,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5078846266597085,0.3,0.8598226466575716,0.0805369127516778,0.1269841269841269,0.0943396226415094,0.1941747572815534,0.0878523329676669,0.2829835200157123,0.5799113233287858,0.0762456342842197,0.6728228740336516,7.0,7.0,
